,drug_row,drug_col,DepMap_ID,synergy_loewe
437,etoposide,Deforolimus,ACH-000028,9.10340280105028
438,etoposide,Sunitinib,ACH-000028,4.24991235120127
439,etoposide,temozolomide,ACH-000028,-19.977300549820903
440,gemcitabine,Veliparib,ACH-000028,2.06506663042976
441,gemcitabine,915019-65-7,ACH-000028,7.68814626251865
442,gemcitabine,Bortezomib,ACH-000028,-7.076724866108
443,gemcitabine,Dasatinib,ACH-000028,2.8756832527992
444,gemcitabine,Dinaciclib,ACH-000028,-8.074771110210145
445,gemcitabine,Erlotinib,ACH-000028,5.79006911772076
446,gemcitabine,MK-2206,ACH-000028,15.9835882300852
447,gemcitabine,Deforolimus,ACH-000028,10.4422514346924
448,gemcitabine,891494-63-6,ACH-000028,3.9562497827010397
449,gemcitabine,Sunitinib,ACH-000028,8.34286604970583
450,gemcitabine,temozolomide,ACH-000028,-10.798808379595801
451,L-778123 free base,Veliparib,ACH-000028,-4.13300180126264
452,L-778123 free base,MK-1775,ACH-000028,2.45360032691892
453,L-778123 free base,915019-65-7,ACH-000028,6.63113633078034
454,L-778123 free base,Bortezomib,ACH-000028,1.1633251635954012
455,L-778123 free base,etoposide,ACH-000028,-5.85100741757641
456,L-778123 free base,MK-2206,ACH-000028,19.3885739690567
457,L-778123 free base,Niraparib,ACH-000028,-6.59623027568631
458,L-778123 free base,MK-5108,ACH-000028,-3.33378917498068
459,L-778123 free base,Deforolimus,ACH-000028,14.696234820344301
460,L-778123 free base,891494-63-6,ACH-000028,-5.096445239055949
461,L-778123 free base,Eloxatin (TN),ACH-000028,-5.503399322960014
462,L-778123 free base,Sorafenib,ACH-000028,4.8528758945142645
463,L-778123 free base,Sunitinib,ACH-000028,9.223849787607591
464,L-778123 free base,temozolomide,ACH-000028,-19.3891152210811
465,L-778123 free base,vinorelbine,ACH-000028,3.5613887306301497
466,Lapatinib,915019-65-7,ACH-000028,4.29601359657911
467,Lapatinib,Erlotinib,ACH-000028,-6.519506030493795
468,Lapatinib,geldanamycin,ACH-000028,5.03482547549153
469,Lapatinib,MK-2206,ACH-000028,9.994520675305289
470,Lapatinib,Eloxatin (TN),ACH-000028,-8.47732202932604
471,Lapatinib,topotecan,ACH-000028,5.87794346465045
472,metformin,Veliparib,ACH-000028,-14.3012756167346
473,metformin,MK-1775,ACH-000028,-21.0009784531896
474,metformin,915019-65-7,ACH-000028,-26.6086202378433
475,metformin,Bortezomib,ACH-000028,-33.4141064368036
476,metformin,Dasatinib,ACH-000028,-9.938954439437875
477,metformin,Dinaciclib,ACH-000028,-21.6573130870024
478,metformin,Erlotinib,ACH-000028,-77.306629354943
479,metformin,geldanamycin,ACH-000028,-22.500111871126002
480,metformin,L-778123 free base,ACH-000028,-14.9077841929189
481,metformin,Lapatinib,ACH-000028,-85.32037469223695
482,metformin,MK-2206,ACH-000028,-10.6728231648293
483,metformin,Niraparib,ACH-000028,-16.0262017534228
484,metformin,MK-5108,ACH-000028,-16.548776349284502
485,metformin,Deforolimus,ACH-000028,-20.8236234519321
486,metformin,891494-63-6,ACH-000028,-15.621594581326299
487,metformin,Sorafenib,ACH-000028,-26.2460170325997
488,metformin,Sunitinib,ACH-000028,-30.94785271684
489,metformin,Vorinostat,ACH-000028,-38.5593206216263
490,methotrexate,Veliparib,ACH-000028,-16.067640635383
491,methotrexate,MK-1775,ACH-000028,-8.241696419155911
492,methotrexate,915019-65-7,ACH-000028,-6.00967590683311
493,methotrexate,Bortezomib,ACH-000028,-6.73919757726929
494,methotrexate,Dasatinib,ACH-000028,-3.09116870415793
495,methotrexate,Dinaciclib,ACH-000028,-4.22955885474938
496,methotrexate,geldanamycin,ACH-000028,-15.157334629607
497,methotrexate,L-778123 free base,ACH-000028,-13.9281647701086
498,methotrexate,Lapatinib,ACH-000028,-6.14523794836908
499,methotrexate,MK-2206,ACH-000028,-5.765927189935621
500,methotrexate,Niraparib,ACH-000028,-9.001332351116229
501,methotrexate,MK-5108,ACH-000028,-10.355345644971116
502,methotrexate,891494-63-6,ACH-000028,-8.7929150935145
503,methotrexate,Sorafenib,ACH-000028,-7.811581070799919
504,methotrexate,Sunitinib,ACH-000028,-9.51529222893242
505,methotrexate,temozolomide,ACH-000028,-45.669254365879596
506,methotrexate,Vorinostat,ACH-000028,-13.8550461420641
507,mitomycin C,Dasatinib,ACH-000028,6.07725853713785
508,mitomycin C,MK-2206,ACH-000028,12.5992459563601
509,mitomycin C,MK-5108,ACH-000028,-5.5684865871622105
510,mitomycin C,Deforolimus,ACH-000028,11.412986367872985
511,mitomycin C,Sunitinib,ACH-000028,7.44693279083482
512,mitomycin C,temozolomide,ACH-000028,-24.4770397165329
513,MK-2206,Veliparib,ACH-000028,8.50861031563107
514,MK-2206,915019-65-7,ACH-000028,9.51268500605148
515,MK-2206,Bortezomib,ACH-000028,2.09870732133714
516,MK-2206,Erlotinib,ACH-000028,13.3098933916293
517,MK-2206,geldanamycin,ACH-000028,3.7846269644869803
518,MK-2206,Deforolimus,ACH-000028,19.1954815067923
519,MK-2206,891494-63-6,ACH-000028,7.800382000789259
520,MK-2206,Eloxatin (TN),ACH-000028,-6.29304613470716
521,MK-2206,391210-10-9,ACH-000028,8.81860721141029
522,MK-2206,7-Ethyl-10-hydroxycamptothecin,ACH-000028,13.779636476118199
523,MK-2206,Sorafenib,ACH-000028,6.92257852374562
524,MK-2206,topotecan,ACH-000028,12.630005856977402
525,MK-4541,5-Fluorouracil,ACH-000028,-7.748329823420365
526,MK-4541,915019-65-7,ACH-000028,-21.2817419684994
527,MK-4541,Bortezomib,ACH-000028,-29.6025224769946
528,MK-4541,Carboplatinum,ACH-000028,14.055718921858048
529,MK-4541,cyclophosphamide,ACH-000028,11.76282309774701
530,MK-4541,Dinaciclib,ACH-000028,-21.610248615257298
531,MK-4541,doxorubicin,ACH-000028,-40.970387869750496
532,MK-4541,geldanamycin,ACH-000028,-12.9575601381995
533,MK-4541,L-778123 free base,ACH-000028,-5.255694613793976
534,MK-4541,methotrexate,ACH-000028,-19.5905996824398
535,MK-4541,mitomycin C,ACH-000028,-10.315271622399926
536,MK-4541,Deforolimus,ACH-000028,-28.3408008575914
537,MK-4541,891494-63-6,ACH-000028,-5.64749440315906
538,MK-4541,MRK003,ACH-000028,-9.780205215878725
539,MK-4541,Eloxatin (TN),ACH-000028,5.691844902312704
540,MK-4541,paclitaxel,ACH-000028,-14.0738272075412
541,MK-4541,7-Ethyl-10-hydroxycamptothecin,ACH-000028,-12.188789561746699
542,MK-4541,vinblastine,ACH-000028,-21.424973052571097
543,MK-4541,vinorelbine,ACH-000028,-12.9098576580315
544,MK-4541,Vorinostat,ACH-000028,-9.774668788165684
545,Niraparib,915019-65-7,ACH-000028,-7.25500437720223
546,Niraparib,Dasatinib,ACH-000028,4.117674233034871
547,Niraparib,Erlotinib,ACH-000028,7.81627377664891
548,Niraparib,MK-2206,ACH-000028,9.585994077694515
549,Niraparib,891494-63-6,ACH-000028,5.17983279394593
550,MK-5108,915019-65-7,ACH-000028,-3.95988529785423
551,MK-5108,Bortezomib,ACH-000028,-7.438284988111435
552,MK-5108,Dasatinib,ACH-000028,4.32311292016302
553,MK-5108,MK-2206,ACH-000028,9.17214700854584
554,MK-5108,Deforolimus,ACH-000028,5.404057506518541
555,Deforolimus,915019-65-7,ACH-000028,15.1415687450564
556,Deforolimus,Dinaciclib,ACH-000028,4.8825719677935
557,Deforolimus,geldanamycin,ACH-000028,7.327628718591599
558,Deforolimus,7-Ethyl-10-hydroxycamptothecin,ACH-000028,11.266739580030201
559,Deforolimus,topotecan,ACH-000028,10.81552108755041
560,MRK003,Carboplatinum,ACH-000028,-13.869409041676
561,MRK003,cyclophosphamide,ACH-000028,-19.269002432209398
562,MRK003,Dasatinib,ACH-000028,12.4623583890808
563,MRK003,dexamethasone,ACH-000028,6.4926593369796795
564,MRK003,doxorubicin,ACH-000028,-6.130101128025959
565,MRK003,metformin,ACH-000028,-62.0557063701016
566,MRK003,methotrexate,ACH-000028,-6.13567867326303
567,MRK003,Eloxatin (TN),ACH-000028,-4.04005512362097
568,MRK003,391210-10-9,ACH-000028,10.100737375483575
569,MRK003,7-Ethyl-10-hydroxycamptothecin,ACH-000028,8.142775956748915
570,MRK003,Sunitinib,ACH-000028,6.528775987139349
571,MRK003,temozolomide,ACH-000028,-58.430312771973604
572,MRK003,topotecan,ACH-000028,8.44689491094751
573,MRK003,vinblastine,ACH-000028,12.0409894927404
574,Eloxatin (TN),891494-63-6,ACH-000028,6.3902038265424395
575,Eloxatin (TN),Sorafenib,ACH-000028,-7.734501611983809
576,paclitaxel,915019-65-7,ACH-000028,4.44138386956094
577,paclitaxel,Bortezomib,ACH-000028,-5.7015458018553495
578,paclitaxel,geldanamycin,ACH-000028,-2.80989060603153
579,paclitaxel,MK-2206,ACH-000028,10.3545783547248
580,paclitaxel,Niraparib,ACH-000028,-7.351157203370789
581,paclitaxel,Deforolimus,ACH-000028,5.0735337708342705
582,paclitaxel,391210-10-9,ACH-000028,-13.8496168387354
583,paclitaxel,Sunitinib,ACH-000028,6.76076870538317
584,paclitaxel,temozolomide,ACH-000028,-22.386767831469598
585,391210-10-9,Eloxatin (TN),ACH-000028,2.91046163513179
586,391210-10-9,Sorafenib,ACH-000028,6.31161445506254
587,7-Ethyl-10-hydroxycamptothecin,Sorafenib,ACH-000028,3.48574995681207
588,Sunitinib,Veliparib,ACH-000028,-10.243647341460619
589,Sunitinib,MK-1775,ACH-000028,3.80351589965767
590,Sunitinib,915019-65-7,ACH-000028,10.5860183812892
591,Sunitinib,Dasatinib,ACH-000028,5.93047551369548
592,Sunitinib,Lapatinib,ACH-000028,8.26084455026618
593,Sunitinib,MK-2206,ACH-000028,16.1519213170751
594,Sunitinib,Niraparib,ACH-000028,4.1612345834662
595,Sunitinib,MK-5108,ACH-000028,5.44958689144946
596,Sunitinib,Deforolimus,ACH-000028,12.5274940506883
597,Sunitinib,891494-63-6,ACH-000028,5.952312675101281
598,Sunitinib,391210-10-9,ACH-000028,3.9691238008763503
599,Sunitinib,7-Ethyl-10-hydroxycamptothecin,ACH-000028,12.3167918796853
600,Sunitinib,Sorafenib,ACH-000028,-3.6418302896188197
601,Sunitinib,temozolomide,ACH-000028,-31.5010013174615
602,Sunitinib,topotecan,ACH-000028,8.70720583934763
603,temozolomide,MK-1775,ACH-000028,-25.6980376252875
604,temozolomide,915019-65-7,ACH-000028,-25.7456893257556
605,temozolomide,Bortezomib,ACH-000028,-42.7682034193563
606,temozolomide,Dasatinib,ACH-000028,-20.8465648276132
607,temozolomide,Dinaciclib,ACH-000028,-40.07876772653211
608,temozolomide,Erlotinib,ACH-000028,-65.3865588395528
609,temozolomide,geldanamycin,ACH-000028,-26.386353660085803
610,temozolomide,Lapatinib,ACH-000028,-72.64765804636849
611,temozolomide,Niraparib,ACH-000028,-16.331662149152102
612,temozolomide,MK-5108,ACH-000028,-25.1192799012792
613,temozolomide,Deforolimus,ACH-000028,-21.2315510222246
614,temozolomide,891494-63-6,ACH-000028,-17.8098495680286
615,temozolomide,Eloxatin (TN),ACH-000028,-24.31514558429685
616,temozolomide,7-Ethyl-10-hydroxycamptothecin,ACH-000028,-24.9220484361022
617,temozolomide,Sorafenib,ACH-000028,-22.162038064251902
618,temozolomide,topotecan,ACH-000028,-14.431666059834
619,topotecan,891494-63-6,ACH-000028,7.043263394801899
620,vinblastine,915019-65-7,ACH-000028,5.261037415272725
621,vinblastine,Bortezomib,ACH-000028,2.42716866151533
622,vinblastine,Erlotinib,ACH-000028,13.645586408090601
623,vinblastine,L-778123 free base,ACH-000028,2.76778952573558
624,vinblastine,Lapatinib,ACH-000028,4.62382787730737
625,vinblastine,MK-2206,ACH-000028,7.18750989266836
626,vinblastine,Niraparib,ACH-000028,4.39183977237879
627,vinblastine,MK-5108,ACH-000028,7.565834505388786
628,vinblastine,Deforolimus,ACH-000028,14.748000306195301
629,vinblastine,Sorafenib,ACH-000028,7.42496991136741
630,vinblastine,Sunitinib,ACH-000028,8.69826914225839
631,vinblastine,temozolomide,ACH-000028,-39.0331600443448
632,vinblastine,Vorinostat,ACH-000028,9.339841826366289
633,vinorelbine,915019-65-7,ACH-000028,5.473510438924571
634,vinorelbine,Bortezomib,ACH-000028,-3.88054912367843
635,vinorelbine,Dinaciclib,ACH-000028,-5.7538067189914806
636,vinorelbine,geldanamycin,ACH-000028,-3.25808130467429
637,vinorelbine,MK-2206,ACH-000028,11.531089235746201
638,vinorelbine,Niraparib,ACH-000028,-6.92948534041261
639,vinorelbine,Deforolimus,ACH-000028,4.662029888958919
640,vinorelbine,391210-10-9,ACH-000028,-6.02943999186
641,vinorelbine,Sorafenib,ACH-000028,2.28346270184785
642,vinorelbine,Sunitinib,ACH-000028,7.255198900672379
643,vinorelbine,temozolomide,ACH-000028,-24.887333351559903
644,Vorinostat,Veliparib,ACH-000028,-6.519619573297045
645,Vorinostat,Dinaciclib,ACH-000028,-6.284386348520735
646,Vorinostat,Erlotinib,ACH-000028,7.652844068433991
647,Vorinostat,gemcitabine,ACH-000028,5.28988135972967
648,Vorinostat,MK-2206,ACH-000028,13.5025887461934
649,Vorinostat,Deforolimus,ACH-000028,8.2876151769324
650,Vorinostat,Sunitinib,ACH-000028,6.569737567161065
651,Vorinostat,temozolomide,ACH-000028,-39.687595312577
652,5-Fluorouracil,Bortezomib,ACH-000035,-4.323546075408125
653,5-Fluorouracil,L-778123 free base,ACH-000035,4.86008310792068
654,5-Fluorouracil,Niraparib,ACH-000035,-10.361876270104801
655,5-Fluorouracil,Sorafenib,ACH-000035,-7.94839810941256
656,5-Fluorouracil,temozolomide,ACH-000035,-38.141170018749804
657,Veliparib,Deforolimus,ACH-000035,-5.68962289221179
658,Veliparib,891494-63-6,ACH-000035,-4.988145184211286
659,Veliparib,Eloxatin (TN),ACH-000035,-8.1577664903227
660,Veliparib,Sorafenib,ACH-000035,-7.20585835816571
661,Veliparib,topotecan,ACH-000035,-8.68436000128112
662,MK-1775,Veliparib,ACH-000035,-11.9431847728869
663,MK-1775,Bortezomib,ACH-000035,-4.427272931349361
664,MK-1775,Dinaciclib,ACH-000035,-3.659139111206575
665,MK-1775,Erlotinib,ACH-000035,6.75235824207236
666,MK-1775,MK-2206,ACH-000035,4.07982461825931
667,MK-1775,Niraparib,ACH-000035,-32.5171677586657
668,MK-1775,MK-5108,ACH-000035,-8.29398866992587
669,MK-1775,Deforolimus,ACH-000035,9.43658173887369
670,MK-1775,Eloxatin (TN),ACH-000035,-9.537471656081625
671,MK-1775,391210-10-9,ACH-000035,2.62319473328664
672,MK-1775,7-Ethyl-10-hydroxycamptothecin,ACH-000035,5.69201359251684
673,MK-1775,Sorafenib,ACH-000035,-9.63833093926082
674,Bortezomib,Veliparib,ACH-000035,-9.916827706313796
675,Bortezomib,915019-65-7,ACH-000035,-6.63465773735869
676,Bortezomib,Dinaciclib,ACH-000035,-7.07505500617504
677,Bortezomib,geldanamycin,ACH-000035,-3.941245158880985
678,Bortezomib,Deforolimus,ACH-000035,-8.07886669247741
679,Bortezomib,891494-63-6,ACH-000035,-11.6171926596172
680,Bortezomib,Eloxatin (TN),ACH-000035,-10.6361627419063
681,Bortezomib,7-Ethyl-10-hydroxycamptothecin,ACH-000035,-8.04925152222845
682,Bortezomib,Sorafenib,ACH-000035,-9.022318626041486
683,Bortezomib,topotecan,ACH-000035,-6.40363516514037
684,Carboplatinum,Veliparib,ACH-000035,-6.312784754998215
685,Carboplatinum,MK-1775,ACH-000035,-54.1846370748719
686,Carboplatinum,915019-65-7,ACH-000035,-16.5746296033805
687,Carboplatinum,Bortezomib,ACH-000035,-9.92626174630979
688,Carboplatinum,Dasatinib,ACH-000035,-9.652102115634404
689,Carboplatinum,Dinaciclib,ACH-000035,-19.430580938603498
690,Carboplatinum,Erlotinib,ACH-000035,-12.878009234906099
691,Carboplatinum,geldanamycin,ACH-000035,-38.8401118746091
692,Carboplatinum,L-778123 free base,ACH-000035,-13.3253193071863
693,Carboplatinum,Lapatinib,ACH-000035,-13.091229031282602
694,Carboplatinum,MK-2206,ACH-000035,-18.6511155454183
695,Carboplatinum,MK-5108,ACH-000035,-6.42508275700944
696,Carboplatinum,891494-63-6,ACH-000035,-14.832353053192701
697,Carboplatinum,Sorafenib,ACH-000035,-8.760021968207385
698,Carboplatinum,Sunitinib,ACH-000035,-38.1779395070066
699,Carboplatinum,temozolomide,ACH-000035,-11.5964413426609
700,Carboplatinum,Vorinostat,ACH-000035,-15.8294574861788
701,cyclophosphamide,Veliparib,ACH-000035,-7.81237346729131
702,cyclophosphamide,MK-1775,ACH-000035,-48.6393786196093
703,cyclophosphamide,915019-65-7,ACH-000035,-20.2645207906029
704,cyclophosphamide,Bortezomib,ACH-000035,-34.4920426705022
705,cyclophosphamide,Dasatinib,ACH-000035,-7.4271591495377
706,cyclophosphamide,Dinaciclib,ACH-000035,-55.3754203001111
707,cyclophosphamide,Erlotinib,ACH-000035,-8.5972796736503
708,cyclophosphamide,geldanamycin,ACH-000035,-31.8536342804069
709,cyclophosphamide,L-778123 free base,ACH-000035,-7.2417946213451305
710,cyclophosphamide,Lapatinib,ACH-000035,-11.7148842498558
711,cyclophosphamide,MK-2206,ACH-000035,-13.924493421012802
712,cyclophosphamide,891494-63-6,ACH-000035,-27.5259973930861
713,cyclophosphamide,391210-10-9,ACH-000035,-6.1597463411017
714,cyclophosphamide,Sorafenib,ACH-000035,-13.858738352983899
715,cyclophosphamide,Sunitinib,ACH-000035,-13.931874430338599
716,cyclophosphamide,Vorinostat,ACH-000035,-22.1366461869891
717,Dasatinib,Veliparib,ACH-000035,-7.44054897867508
718,Dasatinib,915019-65-7,ACH-000035,10.5508604436282
719,Dasatinib,Dinaciclib,ACH-000035,2.0834290585401654
720,Dasatinib,geldanamycin,ACH-000035,9.60807409316032
721,Dasatinib,Deforolimus,ACH-000035,3.9688964389807597
722,Dasatinib,7-Ethyl-10-hydroxycamptothecin,ACH-000035,3.53244648536735
723,Dasatinib,Sorafenib,ACH-000035,5.61037895471237
724,Dasatinib,topotecan,ACH-000035,2.66805891077726
725,dexamethasone,Veliparib,ACH-000035,-9.08154715182777
726,dexamethasone,MK-1775,ACH-000035,-44.8349061222034
727,dexamethasone,915019-65-7,ACH-000035,-15.5006770406029
728,dexamethasone,Bortezomib,ACH-000035,-27.939129230537297
729,dexamethasone,Dasatinib,ACH-000035,-10.4117528995377
730,dexamethasone,Dinaciclib,ACH-000035,-47.463332538294
731,dexamethasone,Erlotinib,ACH-000035,4.8822203263496995
732,dexamethasone,geldanamycin,ACH-000035,-31.941196780406898
733,dexamethasone,L-778123 free base,ACH-000035,-7.49588837134513
734,dexamethasone,891494-63-6,ACH-000035,-18.3137445984854
735,dexamethasone,Sorafenib,ACH-000035,-14.9875220338434
736,dexamethasone,Sunitinib,ACH-000035,-6.802862533865475
737,dexamethasone,temozolomide,ACH-000035,-12.03564520986659
738,dexamethasone,Vorinostat,ACH-000035,-17.4006096245204
739,doxorubicin,Veliparib,ACH-000035,-17.237429125085
740,doxorubicin,915019-65-7,ACH-000035,3.5794628240724897
741,doxorubicin,Bortezomib,ACH-000035,-4.46739653667374
742,doxorubicin,Dasatinib,ACH-000035,6.66497667360662
743,doxorubicin,Erlotinib,ACH-000035,2.62147963038431
744,doxorubicin,L-778123 free base,ACH-000035,-22.3314604819681
745,doxorubicin,Lapatinib,ACH-000035,3.62440807890757
746,doxorubicin,MK-2206,ACH-000035,6.3987572370559995
747,doxorubicin,Niraparib,ACH-000035,-37.4736533854497
748,doxorubicin,MK-5108,ACH-000035,-15.904517363344901
749,doxorubicin,Deforolimus,ACH-000035,10.4028179811332
750,doxorubicin,391210-10-9,ACH-000035,-6.66875943933362
751,doxorubicin,Sorafenib,ACH-000035,-23.7495074520388
752,doxorubicin,Sunitinib,ACH-000035,-4.8961616615802495
753,doxorubicin,temozolomide,ACH-000035,-60.1249996922369
754,Erlotinib,915019-65-7,ACH-000035,8.968186559390006
755,Erlotinib,Dasatinib,ACH-000035,11.6056149741378
756,Erlotinib,Dinaciclib,ACH-000035,4.68241264802664
757,Erlotinib,geldanamycin,ACH-000035,7.239368566743585
758,Erlotinib,Deforolimus,ACH-000035,7.38600400032562
759,Erlotinib,391210-10-9,ACH-000035,6.04457979711583
760,Erlotinib,7-Ethyl-10-hydroxycamptothecin,ACH-000035,4.96006657155987
761,Erlotinib,Sorafenib,ACH-000035,12.962882626401601
762,Erlotinib,topotecan,ACH-000035,7.34800910457391
763,etoposide,MK-1775,ACH-000035,10.415981384567115
764,etoposide,Erlotinib,ACH-000035,8.46768019406249
765,etoposide,geldanamycin,ACH-000035,4.12824838544348
766,etoposide,Lapatinib,ACH-000035,7.638423716193476
767,etoposide,MK-2206,ACH-000035,8.376430165071351
768,etoposide,Niraparib,ACH-000035,-5.435077025685555
769,etoposide,Deforolimus,ACH-000035,7.11648015008867
770,etoposide,891494-63-6,ACH-000035,6.584392648339795
771,etoposide,Sunitinib,ACH-000035,7.89636442174647
772,etoposide,temozolomide,ACH-000035,-47.5165275281427
773,geldanamycin,Dinaciclib,ACH-000035,-1.8610229325920202
774,geldanamycin,Eloxatin (TN),ACH-000035,-5.41874551428389
775,geldanamycin,7-Ethyl-10-hydroxycamptothecin,ACH-000035,5.35528971307278
776,geldanamycin,Sorafenib,ACH-000035,-8.02866317409346
777,gemcitabine,Veliparib,ACH-000035,-19.035097784654802
778,gemcitabine,Bortezomib,ACH-000035,-8.6192386396162
779,gemcitabine,Dasatinib,ACH-000035,6.691160622640121
780,gemcitabine,Dinaciclib,ACH-000035,-8.59603233183725
781,gemcitabine,Erlotinib,ACH-000035,-2.8910687134750397
782,gemcitabine,Lapatinib,ACH-000035,-8.00722877662472
783,gemcitabine,MK-2206,ACH-000035,-6.35788219768161
784,gemcitabine,Niraparib,ACH-000035,-29.094747539721297
785,gemcitabine,MK-5108,ACH-000035,-17.2867957471715
786,gemcitabine,391210-10-9,ACH-000035,-19.7913868352271
787,gemcitabine,Sorafenib,ACH-000035,-20.7158100405954
788,gemcitabine,Sunitinib,ACH-000035,-5.53972564797602
789,gemcitabine,temozolomide,ACH-000035,-28.6876073263819
790,L-778123 free base,MK-1775,ACH-000035,-11.82299577366765
791,L-778123 free base,915019-65-7,ACH-000035,9.620128895579889
792,L-778123 free base,Bortezomib,ACH-000035,-11.9621214730374
793,L-778123 free base,Dinaciclib,ACH-000035,-6.53229027716362
794,L-778123 free base,geldanamycin,ACH-000035,-7.91302814005814
795,L-778123 free base,gemcitabine,ACH-000035,-15.3498267040024
796,L-778123 free base,MK-2206,ACH-000035,9.1504486500199
